Line_item_target,line_item_narative,label,train_test_tag,description,word_count,yake_keywords,yake_keywords_cutoff,yake_keywords_cutoff_ud,augm_text_default_mn_gpt_neo
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1,train,"won! 4* costa del sol holiday å£5000 await collection. call 09050090044 toclaim. sae, tc s, pobox334, stockport, sk38xh, costå£1.50/pm, max10mins",20,"[('won', 0.06997357213356549), ('await collection', 0.1588666998905099), ('costa del sol', 0.1746218571982045), ('costa del', 0.23338172234549467), ('call', 0.27573389687933125), ('toclaim', 0.27573389687933125), ('del sol holiday', 0.2761132692819263), ('sae', 0.31813151393529204), ('stockport', 0.31813151393529204), ('costå', 0.31813151393529204), ('del sol', 0.35350894161299157), ('sol holiday', 0.35350894161299157), ('costa', 0.3702539456099092), ('await', 0.3702539456099092), ('collection', 0.3702539456099092), ('del', 0.5110573480904945), ('sol', 0.5110573480904945), ('holiday', 0.5110573480904945)]","['costa del', 'call', 'toclaim', 'del sol holiday', 'sae', 'stockport', 'costå', 'del sol', 'sol holiday', 'costa', 'await', 'collection', 'del', 'sol', 'holiday']","costa del,call,toclaim,del sol holiday,sae,stockport,costå,del sol,sol holiday,costa,await,collection,del,sol,holiday",",sae,stockport,del,sol,holiday,sae,stockport,del,sol,holiday,sae,stockport,del,sol,holiday,sae,stockport,del,sol,holiday,s"
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1,train,get garden ready summer free selection summer bulbs seeds worth å£33:50 scotsman saturday. stop go2 notxt.co.uk,16,"[('33:50 scotsman saturday', 0.005233488099453622), ('bulbs seeds worth', 0.014253772289524548), ('garden ready summer', 0.018828084278687453), ('ready summer free', 0.018828084278687453), ('summer free selection', 0.018828084278687453), ('free selection summer', 0.018828084278687453), ('selection summer bulbs', 0.018828084278687453), ('summer bulbs seeds', 0.018828084278687453), ('33:50 scotsman', 0.034537838502064384), ('scotsman saturday', 0.034537838502064384), ('garden ready', 0.05636004653065943), ('free selection', 0.05636004653065943), ('bulbs seeds', 0.05636004653065943), ('seeds worth', 0.05636004653065943), ('ready summer', 0.07361527784797837), ('summer free', 0.07361527784797837), ('selection summer', 0.07361527784797837), ('summer bulbs', 0.07361527784797837), ('33:50', 0.14453368873287326), ('saturday', 0.14453368873287326)]",[],,on-1-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",1,train,"spook mob halloween collection logo & pic message plus free eerie tone, txt card spook 8007 zed 08701417012150p per logo/pic",20,"[('free eerie tone', 0.004380378746946019), ('halloween collection logo', 0.005496622622972137), ('txt card spook', 0.006525501026847568), ('mob halloween collection', 0.007321883374053632), ('spook mob halloween', 0.010962043841203115), ('eerie tone', 0.022138323509052035), ('txt card', 0.022138323509052035), ('collection logo', 0.027673082137283082), ('pic message', 0.027673082137283082), ('mob halloween', 0.03663237450220032), ('halloween collection', 0.03663237450220032), ('message plus free', 0.03663237450220032), ('free eerie', 0.03663237450220032), ('spook mob', 0.05417025203414716), ('card spook', 0.05417025203414716), ('zed', 0.054709255964732355), ('logo', 0.07162298286637953), ('pic', 0.07162298286637953), ('tone', 0.11521656054299435), ('txt', 0.11521656054299435)]",[],,on-1-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-
spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,1,train,private! 2003 account statement <fone no> shows 800 un-redeemed s. i. m. points. call 08715203656 identifier code: 42049 expires 26/10/04,20,"[('private', 0.06588837669267192), ('shows', 0.19677146788549632), ('call', 0.26303348124903125), ('expires', 0.26303348124903125), ('account statement', 0.32441639786848336), ('account', 0.4949246952252326), ('statement', 0.4949246952252326), ('fone', 0.4949246952252326), ('un-redeemed', 0.4949246952252326), ('points', 0.4949246952252326), ('identifier code', 0.5286731219590494), ('identifier', 0.5880798524606783), ('code', 0.5880798524606783)]","['call', 'expires', 'account statement', 'account', 'statement', 'fone', 'un-redeemed', 'points', 'identifier code', 'identifier', 'code']","call,expires,account statement,account,statement,fone,un-redeemed,points,identifier code,identifier,code",",code,code,code,code,code,code,code,code,code,code,code,code,code,code,code,code,code,code,code,code,code,code,code,code,code"
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,1,train,someonone know trying contact via dating service! find could call mobile landline 09064015307 box334sk38ch,14,"[('dating service', 0.07796891081290885), ('contact via dating', 0.1495930091794576), ('someonone', 0.2005079697193566), ('service', 0.2005079697193566), ('contact', 0.36073110501666333), ('dating', 0.36073110501666333), ('find could call', 0.4456055016437946), ('mobile landline', 0.4456055016437946), ('find', 0.46553351027698087), ('landline', 0.46553351027698087), ('call mobile landline', 0.5777370055722434), ('call', 0.6621399683957523), ('mobile', 0.6621399683957523), ('call mobile', 0.7807198046783035)]","['someonone', 'service', 'contact', 'dating', 'find could call', 'mobile landline', 'find', 'landline', 'call mobile landline', 'call', 'mobile', 'call mobile']","someonone,service,contact,dating,find could call,mobile landline,find,landline,call mobile landline,call,mobile,call mobile"," landline,mobile landline,mobile landline,mobile landline,mobile landline,mobile landline,mobile landline,mobile landline,mobile landline,mobile landline,mobile landline,mobile landline,mobile landline"
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",1,train,"don't, prize go another customer. t&c www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back busy",20,"[('london', 0.17881754828257995), ('prize', 0.2005079697193566), ('customer', 0.2005079697193566), ('min polo', 0.4456055016437946), ('polo ltd suite', 0.4456055016437946), ('back busy', 0.4456055016437946), ('min', 0.46553351027698087), ('suite', 0.46553351027698087), ('busy', 0.46553351027698087), ('call back busy', 0.5777370055722434), ('polo', 0.6621399683957523), ('call', 0.6621399683957523), ('back', 0.6621399683957523), ('call back', 0.7807198046783035)]","['prize', 'customer', 'min polo', 'polo ltd suite', 'back busy', 'min', 'suite', 'busy', 'call back busy', 'polo', 'call', 'back', 'call back']","prize,customer,min polo,polo ltd suite,back busy,min,suite,busy,call back busy,polo,call,back,call back",",call,call,call,call,call,call,call,call,call,call,call,call,call,call,call,call,call,call,call,call,call,call,call,call,call"
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,1,train,urgent! mobile number awarded å£2000 prize guaranteed. call 09061790126 land line. claim 3030. valid 12hrs 150ppm,16,"[('urgent', 0.0726772423782132), ('call', 0.28396041294839813), ('claim', 0.32705176562700716), ('valid', 0.3568200533666425), ('prize guaranteed', 0.37306711088575134), ('mobile', 0.5212518383364516), ('prize', 0.5212518383364516), ('guaranteed', 0.5212518383364516), ('mobile number', 0.5876889435915774), ('land line', 0.6030568194590986), ('land', 0.6133447588150343), ('line', 0.6133447588150343), ('number', 0.710124506004048), ('awarded', 0.710124506004048), ('mobile number awarded', 0.9350078603711882), ('number awarded', 1.0172548476589933)]","['call', 'claim', 'valid', 'prize guaranteed', 'mobile', 'prize', 'guaranteed', 'mobile number', 'land line', 'land', 'line', 'number', 'awarded', 'mobile number awarded', 'number awarded']","call,claim,valid,prize guaranteed,mobile,prize,guaranteed,mobile number,land line,land,line,number,awarded,mobile number awarded,number awarded",",mobile number awarded,mobile number awarded,mobile number awarded,mobile number awarded,mobile number awarded,mobile number awarded,mobile number awarded,mobile number awarded,mobile number awarded,mobile number awarded,mobile number awarded,mobile number awarded,mobile"
spam,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,1,train,urgent! please call 09061213237 landline. å£5000 cash luxury 4* canary islands holiday await collection. t&cs sae po box 177. m227xy. 150ppm. 16+,22,"[('urgent', 0.07459883109391804), ('landline', 0.21873304579817127), ('call', 0.5282771639219086), ('cash', 0.6200038627901097), ('luxury', 0.6200038627901097), ('canary', 0.6200038627901097), ('collection', 0.6200038627901097), ('cash luxury', 0.6244440885048271), ('box', 0.666615133919817), ('islands', 0.7859182515386961), ('holiday', 0.7859182515386961), ('await', 0.7859182515386961), ('sae', 0.8181473198416294), ('canary islands', 0.9503531816424411), ('await collection', 0.9503531816424411), ('sae po box', 1.1996846694861054), ('islands holiday', 1.6155244323587354), ('holiday await', 1.6155244323587354), ('canary islands holiday', 2.2046957070905133), ('holiday await collection', 2.2046957070905138)]","['landline', 'call', 'cash', 'luxury', 'canary', 'collection', 'cash luxury', 'box', 'islands', 'holiday', 'await', 'sae', 'canary islands', 'await collection', 'sae po box', 'islands holiday', 'holiday await', 'canary islands holiday', 'holiday await collection']","landline,call,cash,luxury,canary,collection,cash luxury,box,islands,holiday,await,sae,canary islands,await collection,sae po box,islands holiday,holiday await,canary islands holiday,holiday await collection",",sae po box,islands holiday,sae po box,islands holiday,sae po box,islands holiday,sae po box,islands holiday,sae po box,islands holiday,sae po box"
spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",1,train,"u r subscribed 2 textcomp 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt stop 2 84128,custcare 08712405020",22,"[('wkly comp', 0.01552184797949213), ('textcomp', 0.05899937629682816), ('subsequent wks charged', 0.07334158415128475), ('unsubscribe txt stop', 0.07334158415128475), ('subscribed', 0.12363091320521931), ('wkly', 0.12363091320521931), ('comp', 0.12363091320521931), ('subsequent wks', 0.18075564686791562), ('wks charged', 0.18075564686791562), ('unsubscribe txt', 0.18075564686791562), ('txt stop', 0.18075564686791562), ('free question', 0.2766850298235749), ('subsequent', 0.32883716426354986), ('charged', 0.32883716426354986), ('unsubscribe', 0.32883716426354986), ('stop', 0.32883716426354986), ('free', 0.46553351027698087), ('question', 0.46553351027698087), ('wks', 0.46553351027698087), ('txt', 0.46553351027698087)]","['free question', 'subsequent', 'charged', 'unsubscribe', 'stop', 'free', 'question', 'wks', 'txt']","free question,subsequent,charged,unsubscribe,stop,free,question,wks,txt",",wks,txt,wks,txt,wks,txt,wks,txt,wks,txt,wks,txt,wks,txt,wks,txt,wks,txt,wks,txt"
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),1,train,call 09095350301 send girls erotic ecstacy. 60p/min. stop texts call 08712460324 (nat rate),13,"[('send girls erotic', 0.012628314947999134), ('girls erotic ecstacy', 0.012628314947999134), ('send girls', 0.044349243839871384), ('erotic ecstacy', 0.044349243839871384), ('girls erotic', 0.07175261961233008), ('send', 0.16412277786347862), ('ecstacy', 0.16412277786347862), ('call', 0.18869838581689946), ('min', 0.23258721851169967), ('stop texts call', 0.2436375009780117), ('girls', 0.25874478408486645), ('erotic', 0.25874478408486645), ('texts call', 0.31746879264152383), ('nat rate', 0.33045793967240694), ('stop texts', 0.4667370957367262), ('stop', 0.49837645962852345), ('nat', 0.49837645962852345), ('rate', 0.49837645962852345), ('texts', 0.6385023835868509)]","['min', 'stop texts call', 'girls', 'erotic', 'texts call', 'nat rate', 'stop texts', 'stop', 'nat', 'rate', 'texts']","min,stop texts call,girls,erotic,texts call,nat rate,stop texts,stop,nat,rate,texts",",texts,texts,texts,texts,texts,texts,texts,texts,texts,texts,texts,texts,texts,texts,texts,texts,text"
spam,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,1,train,å£400 xmas reward waiting you! computer randomly picked loyal mobile customers receive å£400 reward. call 09066380611,16,"[('xmas reward waiting', 0.031508009701443754), ('xmas reward', 0.09732142471710846), ('reward waiting', 0.16107053502606838), ('xmas', 0.175584571545148), ('reward', 0.2525563262246536), ('waiting', 0.2746434526640536), ('computer randomly picked', 0.29272538831318057), ('computer randomly', 0.31842986050260463), ('call', 0.32385510133200046), ('computer', 0.42518689425940503), ('randomly picked loyal', 0.459855956415032), ('picked loyal mobile', 0.459855956415032), ('loyal mobile customers', 0.459855956415032), ('mobile customers receive', 0.459855956415032), ('randomly picked', 0.4763774186901448), ('picked loyal', 0.4763774186901448), ('loyal mobile', 0.4763774186901448), ('mobile customers', 0.4763774186901448), ('customers receive', 0.4763774186901448), ('randomly', 0.5680373417722209)]","['reward', 'waiting', 'computer randomly picked', 'computer randomly', 'call', 'computer', 'randomly picked loyal', 'picked loyal mobile', 'loyal mobile customers', 'mobile customers receive', 'randomly picked', 'picked loyal', 'loyal mobile', 'mobile customers', 'customers receive', 'randomly']","reward,waiting,computer randomly picked,computer randomly,call,computer,randomly picked loyal,picked loyal mobile,loyal mobile customers,mobile customers receive,randomly picked,picked loyal,loyal mobile,mobile customers,customers receive,randomly"," picked,picked loyal,loyal mobile,customers receive,customers receive,customers receive,customers receive,customers receive,customers receive,customers receive,customers receive,customers receive,customers receive,custom"
spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,1,train,current leading bid 151. pause auction send out. customer care: 08718726270,11,"[('current leading bid', 0.02297976975716566), ('current leading', 0.0934346755383478), ('leading bid', 0.0934346755383478), ('current', 0.2200560909321288), ('bid', 0.2200560909321288), ('leading', 0.38831292435681075), ('pause', 0.4949246952252326), ('pause auction', 0.5162806230574593), ('customer care', 0.5286731219590494), ('customer', 0.5880798524606783), ('care', 0.5880798524606783), ('auction', 0.68796622281612), ('send', 0.68796622281612), ('pause auction send', 0.7455031627189533), ('auction send', 0.8986050855370177)]","['current', 'bid', 'leading', 'pause', 'pause auction', 'customer care', 'customer', 'care', 'auction', 'send', 'pause auction send', 'auction send']","current,bid,leading,pause,pause auction,customer care,customer,care,auction,send,pause auction send,auction send",",send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send"
